Date,Store,Weekly_Sales,Holiday_Flag,KMeans_Anomaly,Hierarchical_Anomaly,IsolationForest_Anomaly,Consensus_Anomaly,Anomaly_Type,Sales_Deviation
2011-08-26,3,366367.55,0,0,0,0,0,Normal,-0.9634534372460193
2011-09-02,3,375988.69,0,0,0,0,0,Normal,0.05823379525953516
2011-09-09,3,377347.49,1,0,0,0,0,Normal,0.4249224230374822
2011-09-16,3,375629.51,0,0,0,0,0,Normal,0.35689405334937185
2011-09-23,3,365248.94,0,0,0,0,0,Normal,-1.4865164477562798
2011-09-30,3,368477.93,0,0,0,0,0,Normal,-0.5556825533277399
2011-10-07,3,403342.4,0,0,0,0,0,Normal,1.452172796958622
2011-10-14,3,368282.57,0,0,0,0,0,Normal,-0.4459225370459408
2011-10-21,3,394976.36,0,0,0,0,0,Normal,0.6192570936325683
2011-10-28,3,389540.62,0,0,0,0,0,Normal,0.033775468574531065
2011-11-04,3,459443.22,0,0,0,0,0,Normal,1.434140441371778
2011-11-11,3,407764.25,0,0,0,0,0,Normal,-0.16178728323626343
2011-11-18,3,398838.97,0,0,0,0,0,Normal,-0.4816401739383076
2011-11-25,3,556925.19,1,0,0,1,0,Normal,1.3945903229749341
2011-12-02,3,472511.32,0,0,0,0,0,Normal,0.1847784470157642
2011-12-09,3,468772.8,0,0,0,0,0,Normal,-0.0848515117082278
2011-12-16,3,510747.62,0,0,0,0,0,Normal,0.2070307392746827
2011-12-23,3,551221.21,0,1,0,0,0,Normal,1.3062574323949492
2011-12-30,3,410553.88,1,0,0,0,0,Normal,-1.2430813564965422
2012-01-06,3,398178.21,0,0,0,0,0,Normal,-0.9251670974895018
2012-01-13,3,367438.62,0,0,0,0,0,Normal,-0.7891242952110802
2012-01-20,3,365818.61,0,0,0,0,0,Normal,-0.8794323886082611
2012-01-27,3,349518.1,0,0,0,0,0,Normal,-1.0202132176564838
2012-02-03,3,424960.66,0,0,0,0,0,Normal,1.4542179129471817
2012-02-10,3,473292.47,1,0,0,0,0,Normal,1.231369368688583
2012-02-17,3,475591.08,0,0,0,0,0,Normal,0.7581186191147226
2012-02-24,3,418925.47,0,0,0,0,0,Normal,-0.961918709999438
2012-03-02,3,469752.56,0,0,0,0,0,Normal,0.38258943935342715
2012-03-09,3,445162.05,0,0,0,0,0,Normal,-0.27785625253962526
2012-03-16,3,411775.8,0,0,0,0,0,Normal,-0.9306278203991805
2012-03-23,3,413907.25,0,0,0,0,0,Normal,-0.76795321939855
2012-03-30,3,407488.84,0,0,0,0,0,Normal,-0.7006919386055815
2012-04-06,3,503232.13,0,0,0,1,0,Normal,1.4974583524812592
2012-04-13,3,420789.74,0,0,0,0,0,Normal,-0.34653268516561303
2012-04-20,3,434822.13,0,0,0,0,0,Normal,-0.15875350052107534
2012-04-27,3,394616.11,0,0,0,0,0,Normal,-0.9439943437034645
2012-05-04,3,439913.57,0,0,0,0,0,Normal,0.8562931120919345
2012-05-11,3,431985.36,0,0,0,0,0,Normal,0.32067556300548405
2012-05-18,3,418112.76,0,0,0,0,0,Normal,-0.15330781731287405
2012-05-25,3,413701.29,0,0,0,0,0,Normal,-1.0062614998084827
2012-06-01,3,432268.53,0,0,0,0,0,Normal,0.8651337734544403
2012-06-08,3,446336.8,0,0,0,0,0,Normal,1.266623899467909
2012-06-15,3,442074.79,0,0,0,0,0,Normal,0.5842718615726343
2012-06-22,3,419497.95,0,0,0,0,0,Normal,-1.304005827521541
2012-06-29,3,422965.33,0,0,0,0,0,Normal,-0.7249727676391313
2012-07-06,3,411206.5,0,0,0,0,0,Normal,-0.9746266143850572
2012-07-13,3,416913.1,0,0,0,0,0,Normal,-0.1477514556681055
2012-07-20,3,432424.85,0,0,0,0,0,Normal,1.2726149216752345
2012-07-27,3,389427.9,0,0,0,0,0,Normal,-1.2957584389994428
2012-08-03,3,419990.29,0,0,0,0,0,Normal,0.29243916163949824
2012-08-10,3,391811.6,0,0,0,0,0,Normal,-0.7835664918034136
2012-08-17,3,394918.83,0,0,0,0,0,Normal,-0.2910578093067349
2012-08-24,3,412449.67,0,0,0,0,0,Normal,0.5626146815009879
2012-08-31,3,408838.73,0,0,0,0,0,Normal,0.6723205179062001
2012-09-07,3,408229.73,1,0,0,0,0,Normal,0.27573806180060395
2012-09-14,3,407589.16,0,0,0,0,0,Normal,-0.7752630545664708
2012-09-21,3,414392.09,0,0,0,0,0,Normal,1.4794446183540024
2012-09-28,3,389813.02,0,0,0,0,0,Normal,-1.4354863706843835
2012-10-05,3,443557.65,0,0,0,0,0,Normal,1.3291277791765117
2012-10-12,3,410804.39,0,0,0,0,0,Normal,-0.1735026337872693
2012-10-19,3,424513.08,0,0,0,0,0,Normal,0.3240845078288401
2012-10-26,3,405432.7,0,0,0,0,0,Normal,-0.9199538033517878
2010-02-19,4,2049860.26,0,0,0,0,0,Normal,-1.0677824170577588
2010-02-26,4,1925728.84,0,0,0,0,0,Normal,-1.3009308180610806
2010-03-05,4,1971057.44,0,0,0,0,0,Normal,-0.5445576535064212
2010-03-12,4,1894324.09,0,0,0,0,0,Normal,-0.9759863794989163
2010-03-19,4,1897429.36,0,0,0,0,0,Normal,-0.6950498016799042
2010-03-26,4,1762539.3,0,0,0,0,0,Normal,-1.3690044351608943
2010-04-02,4,1979247.12,0,0,0,0,0,Normal,1.0693087493430813
2010-04-09,4,1818452.72,0,0,0,0,0,Normal,-0.48660137898834316
2010-04-16,4,1851519.69,0,0,0,0,0,Normal,-0.01545759987855501
2010-04-23,4,1802677.9,0,0,0,0,0,Normal,-0.7523572969292602
2010-04-30,4,1817273.28,0,0,0,0,0,Normal,-0.2522231140511807
2010-05-07,4,2000626.14,0,0,0,0,0,Normal,1.4613160826399798
2010-05-14,4,1875597.28,0,0,0,0,0,Normal,0.017247647330685782
2010-05-21,4,1903752.6,0,0,0,0,0,Normal,0.05800858604046452
2010-05-28,4,1857533.7,0,0,0,0,0,Normal,-0.8134007310484367
2010-06-04,4,1903290.58,0,0,0,0,0,Normal,0.808219168029888
2010-06-11,4,1870619.23,0,0,0,0,0,Normal,-0.5633934781704526
2010-06-18,4,1929736.35,0,0,0,0,0,Normal,1.2104547601851625
2010-06-25,4,1846651.95,0,0,0,0,0,Normal,-1.1225405202974035
2010-07-02,4,1881337.21,0,0,0,0,0,Normal,-0.021447825047962586
2010-07-09,4,1812208.22,0,0,0,0,0,Normal,-1.1013304947727214
2010-07-16,4,1898427.66,0,0,0,0,0,Normal,1.0130826759912908
2010-07-23,4,1848426.78,0,0,0,0,0,Normal,-0.3065478574403143
2010-07-30,4,1796637.61,0,0,0,0,0,Normal,-0.9352572188641375
2010-08-06,4,1907638.58,0,0,0,0,0,Normal,0.8760997165201307
2010-08-13,4,2007050.75,0,0,0,0,0,Normal,1.2970542284599573
2010-08-20,4,1997181.09,0,0,0,0,0,Normal,0.7161905031241675
2010-08-27,4,1848403.92,0,0,0,0,0,Normal,-1.2104873296145358
2010-09-03,4,1935857.58,0,0,0,0,0,Normal,-0.15440776150474558
2010-09-10,4,1865820.81,1,0,0,0,0,Normal,-0.6732442142740153
2010-09-17,4,1899959.61,0,0,0,0,0,Normal,0.3217062197557481
2010-09-24,4,1810684.68,0,0,0,0,0,Normal,-1.2654281607617568
2010-10-01,4,1842821.02,0,0,0,0,0,Normal,-0.3188075283252985
2010-10-08,4,1951494.85,0,0,0,0,0,Normal,1.2081112853931952
2010-10-15,4,1867345.09,0,0,0,0,0,Normal,-0.012303507178515421
2010-10-22,4,1927610.06,0,0,0,0,0,Normal,0.5970993454644924
2010-10-29,4,1933333.0,0,0,0,0,0,Normal,0.3666087023150397
2010-11-05,4,2013115.79,0,0,0,0,0,Normal,1.299906006650143
2010-11-12,4,1999794.26,0,0,0,0,0,Normal,0.7077630864619184
2010-11-19,4,2097809.4,0,0,0,0,0,Normal,1.2844745739281156
2010-11-26,4,2789469.45,1,0,0,1,0,Normal,1.4901140617305553
2010-12-03,4,2102530.17,0,0,0,0,0,Normal,-0.397483281773603
2010-12-10,4,2302504.86,0,0,0,0,0,Normal,-0.06325766904809409
2010-12-17,4,2740057.14,0,0,0,1,0,Normal,0.7646704799648205
2010-12-24,4,3526713.39,0,1,0,1,1,Normal,1.360131866531071
2010-12-31,4,1794868.74,1,1,0,1,1,Normal,-1.0851772833111242
2011-01-07,4,1862476.27,0,0,0,0,0,Normal,-0.7549352916328559
2011-01-14,4,1865502.46,0,0,0,0,0,Normal,-0.47051732088219367
2011-01-21,4,1886393.94,0,0,0,0,0,Normal,0.857570115109113
2011-01-28,4,1814240.85,0,0,0,0,0,Normal,-1.4059687682188096
2011-02-04,4,2119086.04,0,0,0,0,0,Normal,1.4618525232872006
2011-02-11,4,2187847.29,1,0,0,0,0,Normal,1.03485551771411
2011-02-18,4,2316495.56,0,0,0,0,0,Normal,0.9716640322426152
2011-02-25,4,2078094.69,0,0,0,0,0,Normal,-0.9317886413163777
2011-03-04,4,2103455.75,0,0,0,0,0,Normal,-0.6329278433881619
2011-03-11,4,2039818.41,0,0,0,0,0,Normal,-0.7624203323864833
2011-03-18,4,2116475.38,0,0,0,0,0,Normal,0.9482635936398782
2011-03-25,4,1944164.32,0,0,0,0,0,Normal,-1.3573442627360586
2011-04-01,4,1900246.47,0,0,0,0,0,Normal,-1.0303147596030853
2011-04-08,4,2074953.46,0,0,0,0,0,Normal,0.6396555730367278
2011-04-15,4,1960587.76,0,0,0,0,0,Normal,-0.1262287341874311
2011-04-22,4,2220600.76,0,0,0,0,0,Normal,1.2869328709338748
2011-04-29,4,1878167.44,0,0,0,0,0,Normal,-1.0464238630959577
2011-05-06,4,2063682.76,0,0,0,0,0,Normal,0.2230976432343703
2011-05-13,4,2002362.37,0,0,0,0,0,Normal,-0.27288147640277266
2011-05-20,4,2015563.48,0,0,0,0,0,Normal,0.32412872612640015
2011-05-27,4,1986597.95,0,0,0,0,0,Normal,-0.9154327424277496
2011-06-03,4,2065377.15,0,0,0,0,0,Normal,1.4063964373811673
2011-06-10,4,2073951.38,0,0,0,0,0,Normal,0.9302005449635483
2011-06-17,4,2141210.62,0,0,0,0,0,Normal,1.1756648084703853
2011-06-24,4,2008344.92,0,0,0,0,0,Normal,-1.1734134015060471
2011-07-01,4,2051533.53,0,0,0,0,0,Normal,-0.3106855784600501
2011-07-08,4,2066541.86,0,0,0,0,0,Normal,-0.006611426400861912
2011-07-15,4,2049046.95,0,0,0,0,0,Normal,0.20794285461086626
2011-07-22,4,2036231.39,0,0,0,0,0,Normal,-1.1748707575575021
2011-07-29,4,1989674.07,0,0,0,0,0,Normal,-1.3889203261441458
2011-08-05,4,2160057.39,0,0,0,0,0,Normal,1.4032132524422314
2011-08-12,4,2105668.74,0,0,0,0,0,Normal,0.4359493065423661
2011-08-19,4,2232892.1,0,0,0,0,0,Normal,1.0810904223993367
2011-08-26,4,1988490.21,0,0,0,0,0,Normal,-1.2938358690128022
2011-09-02,4,2078420.31,0,0,0,0,0,Normal,-0.22726757710759374
2011-09-09,4,2093139.01,1,0,0,0,0,Normal,-0.050465441354398656
2011-09-16,4,2075577.33,0,0,0,0,0,Normal,0.3504285229866762
2011-09-23,4,2031406.41,0,0,0,0,0,Normal,-1.4358968492929574
2011-09-30,4,1929486.63,0,0,0,0,0,Normal,-1.402841249374326
2011-10-07,4,2166737.65,0,0,0,0,0,Normal,1.1761564646202662
2011-10-14,4,2074548.85,0,0,0,0,0,Normal,0.24372785163500302
2011-10-21,4,2207742.13,0,0,0,0,0,Normal,0.9167648127390342
2011-10-28,4,2151659.59,0,0,0,0,0,Normal,0.02670235181391282
2011-11-04,4,2281217.31,0,0,0,0,0,Normal,1.17150317482322
2011-11-11,4,2203028.96,0,0,0,0,0,Normal,-0.1478688142447063
2011-11-18,4,2243946.59,0,0,0,0,0,Normal,0.43122560730040554
2011-11-25,4,3004702.33,1,0,0,1,0,Normal,1.494755130353506
2011-12-02,4,2180999.26,0,1,0,0,0,Normal,-0.5699998787547864
2011-12-09,4,2508955.24,0,1,0,1,1,Normal,0.06486442717500174
2011-12-16,4,2771397.17,0,1,0,1,1,Normal,0.4375389957264806
2011-12-23,4,3676388.98,0,1,0,1,1,Normal,1.3897366076652877
2011-12-30,4,2007105.86,1,1,0,1,1,Normal,-1.0489630465107067
2012-01-06,4,2047766.07,0,0,0,0,0,Normal,-0.7375398584587437
2012-01-13,4,1941676.61,0,0,0,0,0,Normal,-0.5673924960694662
2012-01-20,4,2005097.76,0,0,0,0,0,Normal,0.10695372710627768
2012-01-27,4,1928720.51,0,0,0,0,0,Normal,-0.9347406565551957
2012-02-03,4,2173373.91,0,0,0,0,0,Normal,1.4324707471661304
2012-02-10,4,2374660.64,1,1,0,1,1,Normal,1.284483538906703
2012-02-17,4,2427640.17,0,1,0,0,0,Normal,0.8898133686388994
2012-02-24,4,2226662.17,0,0,0,0,0,Normal,-0.6154604246083504
2012-03-02,4,2206319.9,0,0,0,0,0,Normal,-0.9394911567308191
2012-03-09,4,2202450.81,0,0,0,0,0,Normal,-0.5839107784191588
2012-03-16,4,2214967.44,0,0,0,0,0,Normal,0.22048297419033175
2012-03-23,4,2091592.54,0,0,0,0,0,Normal,-1.4939403442604628
2012-03-30,4,2089381.77,0,0,0,0,0,Normal,-0.8796689713651779
2012-04-06,4,2470206.13,0,1,0,1,1,Normal,1.4170861767135206
2012-04-13,4,2105301.39,0,0,0,0,0,Normal,-0.44697852266672555
2012-04-20,4,2144336.89,0,0,0,0,0,Normal,-0.3218984332237851
2012-04-27,4,2064065.66,0,0,0,0,0,Normal,-0.7102166763713708
2012-05-04,4,2196968.33,0,0,0,0,0,Normal,1.2233956439181584
2012-05-11,4,2127661.17,0,0,0,0,0,Normal,-0.10217832757926726
2012-05-18,4,2207214.81,0,0,0,0,0,Normal,0.8727034847031877
2012-05-25,4,2154137.67,0,0,0,0,0,Normal,-0.46682301974049245
2012-06-01,4,2179360.94,0,0,0,0,0,Normal,0.360015852561313
2012-06-08,4,2245257.18,0,0,0,0,0,Normal,1.2479656022273962
2012-06-15,4,2234190.93,0,0,0,0,0,Normal,0.7098333257248401
2012-06-22,4,2197299.65,0,1,0,0,0,Normal,-0.5414191275679191
2012-06-29,4,2128362.92,0,1,0,0,0,Normal,-1.3820636649074693
2012-07-06,4,2224499.28,0,0,0,0,0,Normal,0.5946798308869878
2012-07-13,4,2100252.61,0,1,0,0,0,Normal,-1.0748411166981122
2012-07-20,4,2175563.69,0,0,0,0,0,Normal,0.3369282423881225
2012-07-27,4,2048613.65,0,0,0,0,0,Normal,-1.1344580510273699
2012-08-03,4,2174514.13,0,0,0,0,0,Normal,0.8055407951324505
2012-08-10,4,2193367.69,0,0,0,0,0,Normal,0.6786236784778716
2012-08-17,4,2283540.3,0,0,0,0,0,Normal,1.1215513530842818
2012-08-24,4,2125241.68,0,1,0,0,0,Normal,-1.0420148833858052
2012-08-31,4,2081181.35,0,0,0,0,0,Normal,-1.016683625383373
2012-09-07,4,2125104.72,1,1,0,0,0,Normal,-0.3221666092660197
2012-09-14,4,2117854.6,0,0,0,0,0,Normal,0.26156499907811204
2012-09-21,4,2119438.53,0,0,0,0,0,Normal,0.4260579839689129
2012-09-28,4,2027620.23,0,0,0,0,0,Normal,-1.496632129620216
2012-10-05,4,2209835.43,0,0,0,0,0,Normal,1.2252280839492726
2012-10-12,4,2133026.07,0,0,0,0,0,Normal,0.14113598274735012
2012-10-19,4,2097266.85,0,0,0,0,0,Normal,-0.2593753630170177
2012-10-26,4,2149594.46,0,0,0,0,0,Normal,0.04605053134946873
2010-02-19,5,303447.57,0,0,0,0,0,Normal,-1.0648299724281303
2010-02-26,5,270281.63,0,0,0,0,0,Normal,-1.444856903454658
2010-03-05,5,288855.71,0,0,0,0,0,Normal,-0.26058580689196426
2010-03-12,5,297293.59,0,0,0,0,0,Normal,0.5077279863104857
2010-03-19,5,281706.41,0,0,0,0,0,Normal,-0.24717815099619384
2010-03-26,5,273282.97,0,0,0,0,0,Normal,-1.173347601769555
2010-04-02,5,331406.0,0,0,0,0,0,Normal,1.3826852721411704
2010-04-09,5,328020.49,0,0,0,0,0,Normal,0.8038004314545789
2010-04-16,5,306858.69,0,0,0,0,0,Normal,-0.11354465174735619
2010-04-23,5,288839.73,0,0,0,0,0,Normal,-1.2557336084123834
2010-04-30,5,298697.84,0,0,0,0,0,Normal,-0.41448638249281167
2010-05-07,5,333522.6,0,0,0,0,0,Normal,1.3847082383292877
2010-05-14,5,296673.77,0,0,0,0,0,Normal,-0.3908342828995935
2010-05-21,5,301615.49,0,0,0,0,0,Normal,-0.34584726213463196
2010-05-28,5,310013.11,0,0,0,0,0,Normal,-0.027128301463193526
2010-06-04,5,337825.89,0,0,0,0,0,Normal,1.430978912546447
2010-06-11,5,296641.91,0,0,0,0,0,Normal,-0.8095492206147729
2010-06-18,5,313795.6,0,0,0,0,0,Normal,-0.04506909738142912
2010-06-25,5,295257.3,0,0,0,0,0,Normal,-0.7872380128057855
2010-07-02,5,305993.27,0,0,0,0,0,Normal,0.3539246900559869
2010-07-09,5,291808.87,0,0,0,0,0,Normal,-0.9837274775447516
2010-07-16,5,280701.7,0,0,0,0,0,Normal,-1.2222402496836855
2010-07-23,5,274742.63,0,0,0,0,0,Normal,-0.9870139633668534
2010-07-30,5,268929.03,0,0,0,0,0,Normal,-1.0350995213740575
2010-08-06,5,303043.02,0,0,0,0,0,Normal,1.4199575538374052
2010-08-13,5,286477.35,0,0,0,0,0,Normal,0.21121802945610663
2010-08-20,5,287205.38,0,0,0,0,0,Normal,0.05679273274704727
2010-08-27,5,288519.75,0,0,0,0,0,Normal,-0.3548240817338782
2010-09-03,5,323798.0,0,0,0,0,0,Normal,1.4983027130229498
2010-09-10,5,306533.08,1,0,0,0,0,Normal,0.2905075626193027
2010-09-17,5,282558.65,0,0,0,0,0,Normal,-0.953552162301732
2010-09-24,5,293131.58,0,0,0,0,0,Normal,-0.47020660956223514
2010-10-01,5,283178.12,0,0,0,0,0,Normal,-0.7281999866000932
2010-10-08,5,290494.85,0,0,0,0,0,Normal,0.597092009413821
2010-10-15,5,280681.2,0,0,0,0,0,Normal,-1.0497784455318127
2010-10-22,5,284988.27,0,0,0,0,0,Normal,0.03663897640021002
2010-10-29,5,278031.81,0,0,0,0,0,Normal,-1.0128734943646809
2010-11-05,5,325310.3,0,0,0,0,0,Normal,1.4874014874158945
2010-11-12,5,301827.36,0,0,0,0,0,Normal,0.20381653200600489
2010-11-19,5,297384.81,0,0,0,0,0,Normal,-0.1675122635173978
2010-11-26,5,488362.61,1,1,0,1,1,Sudden Spike,1.4863028201530313
2010-12-03,5,344490.88,0,0,0,0,0,Normal,-0.15119800262350513
2010-12-10,5,352811.53,0,0,0,0,0,Normal,-0.21861592301954144
2010-12-17,5,367801.19,0,0,0,0,0,Normal,-0.305308904566834
2010-12-24,5,466010.25,0,0,0,1,0,Normal,1.4778126079173506
2010-12-31,5,298180.18,1,0,0,0,0,Normal,-1.0441825557332576
2011-01-07,5,286347.26,0,0,0,0,0,Normal,-0.8269204477169918
2011-01-14,5,260636.71,0,0,0,0,0,Normal,-0.718495878796056
2011-01-21,5,275313.34,0,0,0,0,0,Normal,-0.300426437866904
2011-01-28,5,279088.39,0,0,0,0,0,Normal,0.34571713031522083
2011-02-04,5,329613.2,0,0,0,0,0,Normal,1.4463471229643474
2011-02-11,5,311590.54,1,0,0,0,0,Normal,0.4850245520271131
2011-02-18,5,356622.61,0,0,0,0,0,Normal,1.1492821485676599
2011-02-25,5,294659.5,0,0,0,0,0,Normal,-1.073800853391518
2011-03-04,5,329033.66,0,0,0,0,0,Normal,0.22891433178167636
2011-03-11,5,293098.1,0,0,0,0,0,Normal,-0.8299407740757981
2011-03-18,5,312177.67,0,0,0,0,0,Normal,0.2918882193617665
2011-03-25,5,294732.5,0,0,0,0,0,Normal,-0.7417143083587145
2011-04-01,5,314316.55,0,0,0,0,0,Normal,0.9571288070349561
2011-04-08,5,307333.62,0,0,0,0,0,Normal,0.02205931538236897
2011-04-15,5,307913.58,0,0,0,0,0,Normal,0.22440420717421256
2011-04-22,5,328415.44,0,0,0,0,0,Normal,1.419612276888307
2011-04-29,5,307291.56,0,0,0,0,0,Normal,-0.5209383095334013
2011-05-06,5,322904.68,0,0,0,0,0,Normal,0.5879718225953481
2011-05-13,5,290930.01,0,0,0,0,0,Normal,-1.2716531016651098
2011-05-20,5,299614.33,0,0,0,0,0,Normal,-0.41040974103607314
2011-05-27,5,297149.69,0,0,0,0,0,Normal,-0.39313620290960144
2011-06-03,5,329183.92,0,0,0,0,0,Normal,1.4650151741176392
2011-06-10,5,304984.14,0,0,0,0,0,Normal,-0.18736961923097778
2011-06-17,5,304811.82,0,0,0,0,0,Normal,-0.303132022648979
2011-06-24,5,302881.64,0,0,0,0,0,Normal,-0.605905624647522
2011-07-01,5,327093.89,0,0,0,0,0,Normal,1.4946853659947301
2011-07-08,5,310804.93,0,0,0,0,0,Normal,-0.05394524279377955
2011-07-15,5,283248.62,0,0,0,0,0,Normal,-1.2493580181086767
2011-07-22,5,292539.73,0,0,0,0,0,Normal,-0.558146951769872
2011-07-29,5,275142.17,0,0,0,0,0,Normal,-0.9975408219822957
2011-08-05,5,317738.56,0,0,0,0,0,Normal,1.3843998399158448
2011-08-12,5,289886.16,0,0,0,0,0,Normal,-0.22282738515113887
2011-08-19,5,303643.84,0,0,0,0,0,Normal,0.38525997443882176
2011-08-26,5,310338.17,0,0,0,0,0,Normal,0.4169810904415265
2011-09-02,5,315645.53,0,0,0,0,0,Normal,0.9667867229909118
2011-09-09,5,321110.22,1,0,0,0,0,Normal,1.1291594475190867
2011-09-16,5,278529.71,0,0,0,0,0,Normal,-1.459608754087648
2011-09-23,5,291024.98,0,0,0,0,0,Normal,-0.5228359904818889
2011-09-30,5,292315.38,0,0,0,0,0,Normal,-0.1903515826465608
2011-10-07,5,309111.47,0,0,0,0,0,Normal,1.3031790211284922
2011-10-14,5,286117.72,0,0,0,0,0,Normal,-0.8516368640841031
2011-10-21,5,306069.18,0,0,0,0,0,Normal,0.6983350994214788
2011-10-28,5,307035.11,0,0,0,0,0,Normal,0.4619082082593362
2011-11-04,5,353652.23,0,0,0,0,0,Normal,1.4123329632201949
2011-11-11,5,311906.7,0,0,0,0,0,Normal,-0.340278865470742
2011-11-18,5,307944.37,0,0,0,0,0,Normal,-0.5430925854317569
2011-11-25,5,507900.07,1,1,0,1,1,Sudden Spike,1.4632487166389423
2011-12-02,5,376225.61,0,0,0,0,0,Normal,0.0024793168517399052
2011-12-09,5,367433.77,0,0,0,0,0,Normal,-0.26613386798666094
2011-12-16,5,379530.3,0,0,0,0,0,Normal,-0.42185390091710984
2011-12-23,5,458562.24,0,0,0,1,0,Normal,1.4890486874791165
2011-12-30,5,349624.88,1,0,0,0,0,Normal,-0.8140007880647894
2012-01-06,5,312078.71,0,0,0,0,0,Normal,-1.010776896537878
2012-01-13,5,291454.52,0,0,0,0,0,Normal,-0.8259979772569952
2012-01-20,5,287523.98,0,0,0,0,0,Normal,-0.796766243777222
2012-01-27,5,295974.22,0,0,0,0,0,Normal,-0.07267572159951635
2012-02-03,5,333948.0,0,0,0,0,0,Normal,1.4803328448465938
2012-02-10,5,349239.88,1,0,0,0,0,Normal,1.0984389463168616
2012-02-17,5,356427.98,0,0,0,0,0,Normal,0.8355413424591779
2012-02-24,5,312220.47,0,0,0,0,0,Normal,-1.3163055017740029
2012-03-02,5,359206.21,0,0,0,0,0,Normal,0.6856566399709273
2012-03-09,5,347295.6,0,0,0,0,0,Normal,0.1620186884074579
2012-03-16,5,339392.54,0,0,0,0,0,Normal,-0.006827030916821802
2012-03-23,5,321299.99,0,0,0,0,0,Normal,-1.288464479026325
2012-03-30,5,331318.73,0,0,0,0,0,Normal,-0.31516834638204155
2012-04-06,5,402985.7,0,0,0,1,0,Normal,1.469495994274707
2012-04-13,5,351832.03,0,0,0,0,0,Normal,-0.000744489912279762
2012-04-20,5,330063.06,0,0,0,0,0,Normal,-0.7030751301945113
2012-04-27,5,324839.74,0,0,0,0,0,Normal,-0.7733983210270642
2012-05-04,5,360932.69,0,0,0,0,0,Normal,1.1026938331241167
2012-05-11,5,333870.52,0,0,0,0,0,Normal,-0.2208259781703852
2012-05-18,5,336189.66,0,0,0,0,0,Normal,-0.17922254029471849
2012-05-25,5,341994.48,0,0,0,0,0,Normal,-0.10201110018149184
2012-06-01,5,359867.8,0,0,0,0,0,Normal,1.4352274365641438
2012-06-08,5,341704.59,0,0,0,0,0,Normal,-0.31386394734280026
2012-06-15,5,327383.64,0,0,0,0,0,Normal,-1.1541991994855427
2012-06-22,5,325041.68,0,0,0,0,0,Normal,-0.8391184911533343
2012-06-29,5,329658.1,0,0,0,0,0,Normal,-0.1737946091126342
2012-07-06,5,341214.43,0,0,0,0,0,Normal,1.4471758020073069
2012-07-13,5,316203.64,0,0,0,0,0,Normal,-1.1356027525924854
2012-07-20,5,321205.12,0,0,0,0,0,Normal,-0.5359360411063583
2012-07-27,5,306827.36,0,0,0,0,0,Normal,-1.00136576186629
2012-08-03,5,324195.17,0,0,0,0,0,Normal,0.931767876826499
2012-08-10,5,306759.7,0,0,0,0,0,Normal,-0.8620298277482361
2012-08-17,5,314014.18,0,0,0,0,0,Normal,0.12933654219856092
2012-08-24,5,320831.36,0,0,0,0,0,Normal,0.5670919678618558
2012-08-31,5,344642.01,0,0,0,0,0,Normal,1.4051392811767098
2012-09-07,5,350648.91,1,0,0,0,0,Normal,1.015403507535801
2012-09-14,5,299800.67,0,0,0,0,0,Normal,-1.2507732522552273
2012-09-21,5,307306.76,0,0,0,0,0,Normal,-0.7101759786344589
2012-09-28,5,310141.68,0,0,0,0,0,Normal,-0.29875989984253887
2012-10-05,5,343048.29,0,0,0,0,0,Normal,1.4604876499316892
2012-10-12,5,325345.41,0,0,0,0,0,Normal,0.2364744585085935
2012-10-19,5,313358.15,0,0,0,0,0,Normal,-0.6454178767046691
2012-10-26,5,319550.77,0,0,0,0,0,Normal,-0.4515215761133278
2010-02-19,6,1567138.07,0,0,0,0,0,Normal,-0.970736439577777
2010-02-26,6,1432953.21,0,0,0,0,0,Normal,-1.3937980426218834
2010-03-05,6,1601348.82,0,0,0,0,0,Normal,0.6085402668458318
2010-03-12,6,1558621.36,0,0,0,0,0,Normal,0.2523683901929981
2010-03-19,6,1693058.91,0,0,0,0,0,Normal,1.1249879429624232
2010-03-26,6,1472033.38,0,0,0,0,0,Normal,-1.1883821904151144
2010-04-02,6,1770333.9,0,0,0,0,0,Normal,1.0989268113720747
2010-04-09,6,1667181.82,0,0,0,0,0,Normal,0.1302722531782988
2010-04-16,6,1519846.36,0,0,0,0,0,Normal,-0.6398138706900439
2010-04-23,6,1540435.99,0,0,0,0,0,Normal,-0.7176965705901489
2010-04-30,6,1498080.16,0,0,0,0,0,Normal,-0.7685752321923265
2010-05-07,6,1619920.04,0,0,0,0,0,Normal,1.4182743524290016
2010-05-14,6,1524059.4,0,0,0,0,0,Normal,-0.410657219065309
2010-05-21,6,1531938.44,0,0,0,0,0,Normal,-0.21829005625805561
2010-05-28,6,1644470.66,0,0,0,0,0,Normal,1.0540453749238963
2010-06-04,6,1857380.09,0,0,0,0,0,Normal,1.4028271547857771
2010-06-11,6,1685652.35,0,0,0,0,0,Normal,0.042901115249397916
2010-06-18,6,1677248.24,0,0,0,0,0,Normal,-0.406504732205748
2010-06-25,6,1640681.88,0,0,0,0,0,Normal,-0.7706274935887668
2010-07-02,6,1759777.25,0,0,0,0,0,Normal,1.380576537223595
2010-07-09,6,1690317.99,0,0,0,0,0,Normal,-0.03388456327827932
2010-07-16,6,1560120.8,0,0,0,0,0,Normal,-1.2207074399347408
2010-07-23,6,1585240.92,0,0,0,0,0,Normal,-0.6841613767847383
